label,ip_len,total_len,proto,tos,tcp_offset,max_packet_len,min_packet_len,max_ipd,min_ipd,last ipd
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,268.0,0.0,2.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,110.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,976.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,700.0,0.0,0.0
2,5.0,966.0,6.0,0.0,8.0,1474.0,66.0,1063.0,0.0,105.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,717.0,0.0,0.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,801.0,0.0,10.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1869.0,0.0,1357.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,15.0,0.0,15.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2096.0,0.0,0.0
0,5.0,1514.0,6.0,0.0,5.0,1514.0,54.0,0.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,276.0,0.0,2.0
2,5.0,1392.0,17.0,0.0,0.0,1392.0,67.0,480.0,0.0,194.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,776.0,0.0,59.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2096.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1574.0,0.0,0.0
2,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1179.0,0.0,2.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2265.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
1,5.0,97.0,6.0,0.0,8.0,1514.0,66.0,2115.0,0.0,19.0
1,5.0,990.0,6.0,0.0,8.0,1484.0,66.0,1585.0,0.0,0.0
2,5.0,92.0,6.0,0.0,5.0,380.0,54.0,426.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,0.0
1,5.0,129.0,6.0,0.0,5.0,1514.0,54.0,845.0,0.0,20.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,4.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,1101.0,0.0,0.0
2,5.0,564.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,473.0,54.0,161.0,8.0,161.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,1514.0,0.0,0.0,0.0
1,5.0,141.0,6.0,0.0,8.0,1514.0,66.0,578.0,0.0,578.0
2,5.0,220.0,6.0,0.0,8.0,1474.0,66.0,904.0,0.0,126.0
2,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,953.0,0.0,6.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,261.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,210.0,54.0,1277.0,1277.0,1277.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,958.0,0.0,0.0
1,5.0,512.0,6.0,0.0,8.0,1484.0,66.0,2.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1980.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,439.0,0.0,439.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1036.0,0.0,9.0
0,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,239.0,0.0,3.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,956.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1571.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,948.0,4.0,9.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,978.0,0.0,971.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,13.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,850.0,0.0,850.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,214.0,0.0,6.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,822.0,0.0,13.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,335.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,934.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,315.0,0.0,0.0
0,5.0,180.0,6.0,0.0,5.0,1514.0,54.0,2114.0,0.0,2114.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1640.0,0.0,26.0
1,5.0,104.0,6.0,0.0,8.0,1494.0,66.0,568.0,0.0,568.0
1,5.0,54.0,6.0,0.0,5.0,90.0,54.0,1179.0,0.0,1178.0
1,5.0,92.0,6.0,0.0,5.0,1181.0,54.0,465.0,43.0,43.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,361.0,0.0,25.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,3.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,828.0,0.0,18.0
1,5.0,66.0,6.0,0.0,8.0,253.0,66.0,47.0,0.0,21.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,2188.0,0.0,3.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,261.0,0.0,3.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,192.0,0.0,0.0
2,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,2119.0,0.0,4.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,4.0,0.0,0.0
2,5.0,685.0,6.0,0.0,8.0,1478.0,66.0,1716.0,4.0,36.0
1,5.0,164.0,6.0,0.0,8.0,1494.0,66.0,219.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,326.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,807.0,0.0,158.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,5.0
2,5.0,204.0,6.0,0.0,8.0,1474.0,66.0,860.0,0.0,37.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,5.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,481.0,0.0,481.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,36.0
2,5.0,564.0,17.0,0.0,0.0,1074.0,52.0,617.0,0.0,5.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,821.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,172.0,66.0,1349.0,127.0,490.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
2,5.0,566.0,6.0,0.0,8.0,1474.0,66.0,1045.0,0.0,167.0
1,5.0,66.0,6.0,0.0,8.0,583.0,66.0,16.0,2.0,16.0
1,5.0,1475.0,6.0,0.0,8.0,1514.0,66.0,450.0,0.0,0.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,808.0,0.0,143.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,2335.0,0.0,25.0
1,5.0,1475.0,6.0,0.0,8.0,1514.0,66.0,376.0,0.0,0.0
1,5.0,74.0,6.0,0.0,10.0,1494.0,66.0,2.0,0.0,1.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,1574.0,0.0,0.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,900.0,0.0,3.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,192.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,1514.0,0.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,717.0,0.0,0.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,2.0,2.0,2.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1916.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,2096.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,2.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,179.0
0,5.0,534.0,6.0,0.0,8.0,1474.0,66.0,1165.0,0.0,234.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,700.0,0.0,22.0
1,5.0,54.0,6.0,0.0,5.0,473.0,54.0,934.0,0.0,294.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,4.0,0.0,0.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,1434.0,0.0,5.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,234.0,0.0,233.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,392.0,0.0,0.0
1,5.0,365.0,6.0,0.0,8.0,1514.0,66.0,374.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1423.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,564.0,0.0,7.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
2,5.0,978.0,17.0,0.0,0.0,1074.0,52.0,571.0,0.0,25.0
0,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,417.0,0.0,3.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,571.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,994.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,146.0,146.0,146.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2137.0,0.0,531.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,959.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1803.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1265.0,0.0,490.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1036.0,0.0,6.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,2025.0,0.0,0.0
1,5.0,75.0,6.0,0.0,8.0,1514.0,66.0,2.0,0.0,0.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,1102.0,0.0,3.0
0,5.0,1514.0,6.0,0.0,5.0,1514.0,54.0,239.0,0.0,3.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1872.0,0.0,56.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1764.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,103.0,0.0,2.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,2.0,0.0,0.0
1,5.0,141.0,6.0,0.0,8.0,1514.0,66.0,532.0,0.0,532.0
2,5.0,141.0,6.0,0.0,8.0,1514.0,66.0,307.0,0.0,307.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,4.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1036.0,0.0,193.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2031.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2022.0,0.0,0.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
1,5.0,442.0,6.0,0.0,8.0,1514.0,66.0,1043.0,0.0,1043.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,999.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1455.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2165.0,0.0,2.0
2,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,562.0,0.0,0.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,619.0,0.0,0.0
2,5.0,54.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,148.0
1,5.0,289.0,6.0,0.0,8.0,1484.0,66.0,225.0,0.0,17.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,0.0
1,5.0,117.0,6.0,0.0,8.0,1514.0,66.0,444.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1764.0,0.0,17.0
0,5.0,100.0,6.0,0.0,8.0,1484.0,66.0,428.0,0.0,12.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,9.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,519.0,0.0,159.0
0,5.0,1514.0,6.0,0.0,5.0,1514.0,362.0,0.0,0.0,0.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,583.0,0.0,0.0
2,5.0,389.0,17.0,0.0,0.0,1392.0,67.0,322.0,0.0,58.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,65.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1173.0,54.0,315.0,29.0,31.0
1,5.0,152.0,6.0,0.0,5.0,1514.0,54.0,192.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1910.0,0.0,0.0
1,5.0,72.0,6.0,0.0,8.0,1514.0,66.0,548.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
1,5.0,72.0,6.0,0.0,8.0,1514.0,66.0,408.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,194.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1557.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,948.0,0.0,0.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,216.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,843.0,0.0,14.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,760.0,0.0,0.0
1,5.0,117.0,6.0,0.0,8.0,1514.0,66.0,632.0,0.0,0.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,856.0,0.0,23.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,38.0,0.0,38.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,275.0,0.0,195.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1564.0,0.0,17.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,275.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,3.0
1,5.0,776.0,6.0,0.0,8.0,1514.0,66.0,2.0,0.0,0.0
1,5.0,454.0,6.0,0.0,5.0,1181.0,54.0,288.0,0.0,206.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,1456.0,0.0,320.0
2,5.0,1159.0,6.0,0.0,8.0,1514.0,66.0,2202.0,0.0,0.0
1,5.0,1392.0,17.0,0.0,0.0,1392.0,67.0,931.0,0.0,18.0
2,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,957.0,0.0,102.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,552.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1875.0,0.0,0.0
2,5.0,142.0,17.0,0.0,0.0,1422.0,142.0,900.0,0.0,11.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,689.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,1557.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
1,5.0,1475.0,6.0,0.0,8.0,1514.0,66.0,390.0,0.0,4.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,985.0,0.0,3.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,2096.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,27.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,973.0,0.0,0.0
2,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,904.0,0.0,5.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,812.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,527.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1686.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
1,5.0,93.0,6.0,0.0,8.0,1484.0,66.0,1538.0,0.0,0.0
1,5.0,1493.0,6.0,0.0,8.0,1514.0,66.0,334.0,0.0,5.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
1,5.0,123.0,6.0,0.0,5.0,224.0,54.0,1243.0,0.0,54.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,3.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,717.0,0.0,0.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1578.0,0.0,0.0
2,5.0,332.0,6.0,0.0,5.0,1514.0,332.0,106.0,106.0,106.0
0,5.0,1392.0,6.0,0.0,8.0,1474.0,66.0,1096.0,0.0,52.0
1,5.0,117.0,6.0,0.0,8.0,1494.0,66.0,155.0,0.0,10.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,695.0,0.0,361.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,545.0,2.0,545.0
1,5.0,260.0,6.0,0.0,8.0,1514.0,66.0,1959.0,0.0,1959.0
0,5.0,1082.0,6.0,0.0,8.0,1494.0,66.0,12.0,0.0,2.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
1,5.0,1514.0,6.0,0.0,8.0,1514.0,496.0,2.0,0.0,0.0
2,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,891.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,868.0,0.0,17.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,537.0,0.0,157.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,90.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,0.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,196.0,0.0,2.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,873.0,0.0,0.0
2,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,1063.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,2.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,717.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,981.0,0.0,965.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,411.0,0.0,11.0
0,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1096.0,0.0,490.0
2,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1045.0,0.0,492.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1003.0,0.0,73.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,419.0,0.0,29.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,729.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,835.0,0.0,2.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,455.0,0.0,5.0
0,5.0,142.0,6.0,0.0,8.0,1494.0,66.0,226.0,0.0,0.0
2,5.0,1514.0,6.0,0.0,8.0,1514.0,66.0,977.0,0.0,0.0
2,5.0,1422.0,17.0,0.0,0.0,1422.0,142.0,948.0,0.0,3.0
0,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1049.0,0.0,491.0
1,5.0,1147.0,6.0,0.0,8.0,1494.0,66.0,1627.0,0.0,0.0
2,5.0,877.0,6.0,0.0,8.0,877.0,66.0,11.0,0.0,11.0
2,5.0,1514.0,6.0,2.0,8.0,1514.0,66.0,977.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,1514.0,54.0,1705.0,0.0,23.0
0,5.0,1514.0,6.0,0.0,5.0,1514.0,54.0,286.0,0.0,4.0
1,5.0,616.0,6.0,0.0,8.0,1484.0,66.0,2036.0,0.0,0.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,592.0,0.0,0.0
1,5.0,1365.0,6.0,0.0,8.0,1484.0,66.0,1981.0,0.0,1981.0
2,5.0,68.0,17.0,0.0,0.0,1074.0,52.0,591.0,0.0,20.0
1,5.0,72.0,6.0,0.0,8.0,1514.0,66.0,668.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,2190.0,0.0,11.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,268.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,1579.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,2023.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,13.0,0.0,5.0
2,5.0,812.0,6.0,0.0,5.0,1514.0,54.0,957.0,0.0,4.0
0,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,1863.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1484.0,66.0,1585.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,120.0,0.0,0.0
0,5.0,348.0,6.0,0.0,8.0,1474.0,66.0,1165.0,0.0,20.0
0,5.0,66.0,6.0,0.0,8.0,361.0,66.0,159.0,10.0,159.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,3.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,1.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1012.0,0.0,0.0
0,5.0,66.0,6.0,0.0,8.0,1308.0,66.0,17.0,17.0,17.0
2,5.0,1074.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,113.0
0,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,1096.0,0.0,0.0
1,5.0,667.0,6.0,0.0,8.0,1514.0,66.0,465.0,0.0,465.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,754.0,0.0,20.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,3.0,0.0,0.0
0,5.0,192.0,6.0,0.0,8.0,1514.0,66.0,599.0,0.0,599.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,979.0,0.0,0.0
0,5.0,54.0,6.0,0.0,5.0,1498.0,54.0,1996.0,0.0,2.0
1,5.0,192.0,6.0,0.0,8.0,1494.0,66.0,1271.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,2.0
1,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,1627.0,0.0,0.0
2,5.0,172.0,6.0,0.0,5.0,1514.0,54.0,285.0,0.0,206.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,727.0,0.0,0.0
1,5.0,626.0,6.0,0.0,8.0,1484.0,66.0,2003.0,0.0,0.0
2,5.0,575.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
2,5.0,307.0,17.0,0.0,0.0,1074.0,52.0,607.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1532.0,0.0,0.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,52.0,568.0,0.0,0.0
0,5.0,412.0,6.0,0.0,8.0,1474.0,66.0,491.0,0.0,99.0
1,5.0,141.0,6.0,0.0,8.0,1514.0,66.0,345.0,0.0,345.0
2,5.0,1478.0,6.0,0.0,8.0,1478.0,66.0,1716.0,4.0,11.0
0,5.0,1392.0,17.0,0.0,0.0,1392.0,67.0,480.0,0.0,15.0
2,5.0,1514.0,6.0,160.0,8.0,1514.0,66.0,614.0,0.0,7.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,6.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,195.0,0.0,2.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,242.0,0.0,0.0
2,5.0,52.0,17.0,0.0,0.0,1074.0,51.0,617.0,0.0,317.0
0,5.0,78.0,6.0,2.0,8.0,1514.0,66.0,1148.0,0.0,0.0
2,5.0,172.0,6.0,0.0,5.0,1514.0,54.0,302.0,0.0,91.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,16.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1728.0,0.0,0.0
2,5.0,689.0,17.0,0.0,0.0,1392.0,69.0,599.0,0.0,599.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,25.0,0.0,25.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,402.0,0.0,8.0
1,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,43.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,749.0,0.0,16.0
1,5.0,107.0,6.0,0.0,5.0,1514.0,54.0,0.0,0.0,0.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,1764.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1474.0,66.0,1063.0,0.0,876.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,375.0,0.0,0.0
1,5.0,54.0,6.0,0.0,5.0,971.0,54.0,656.0,0.0,20.0
1,5.0,1484.0,6.0,0.0,8.0,1484.0,66.0,139.0,0.0,33.0
1,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,862.0,0.0,566.0
0,5.0,66.0,6.0,0.0,8.0,1494.0,66.0,987.0,0.0,0.0
0,5.0,1494.0,6.0,0.0,8.0,1494.0,66.0,417.0,0.0,5.0
2,5.0,1474.0,6.0,0.0,8.0,1474.0,66.0,489.0,0.0,0.0
2,5.0,66.0,6.0,0.0,8.0,1514.0,66.0,2142.0,0.0,2.0
